2,1,3,5,1,0.67902,12,1
1,2,3,4,1,0.33487,12,1
2,2,3,5,1,0.28342,12,1
1,1,3,7,1,0.10641,12,1
2,1,3,1,0,0.3002,12,1
2,1,3,2,0,0.23234,12,1
1,2,3,3,0,0.35227,12,1
2,2,3,7,1,0.27116,12,1
1,1,3,3,0,0.33128,12,1
1,1,3,4,0,0.2517,12,1
2,1,3,1,0,0.31517,12,1
1,2,3,4,0,0.33565,12,1
1,2,3,3,0,0.34031,12,1
1,2,3,6,1,0.33007,12,1
2,2,3,3,0,0.51254,12,1
2,1,3,5,1,0.239,12,1
2,1,3,7,1,0.16825,12,1
2,1,3,1,0,0.27909,12,1
1,2,3,6,1,0.247,12,1
2,1,3,6,1,0.20315,12,1
1,1,3,6,1,0.38184,12,1
2,2,3,3,0,1.0142,12,1
1,1,3,7,1,0.10537,12,1
2,2,3,1,0,0.28688,12,1
2,2,3,7,1,0.20541,12,1
2,1,3,4,1,0.53526,12,1
1,2,3,3,0,0.34552,12,1
1,1,3,1,0,0.34996,12,1
1,2,3,5,1,0.51164,12,1
2,2,3,7,1,0.23624,12,1
1,1,3,4,0,0.32656,12,1
1,2,3,1,0,0.28011,12,1
2,1,3,6,1,0.21743,12,1
2,2,3,2,0,0.30812,12,1
1,1,3,7,1,0.24068,12,1
2,2,3,6,0,0.27736,12,1
2,2,3,4,1,0.40419,12,1
2,2,3,1,0,0.27941,12,1
2,2,3,3,0,0.41007,12,1
2,1,3,4,0,0.19297,12,1
1,2,3,6,1,0.25478,12,1
1,1,3,5,0,0.20769,12,1
1,2,3,5,1,0.22535,12,1
2,2,3,7,1,0.21252,12,1
1,2,3,6,1,0.26273,12,1
1,2,3,3,0,0.44866,12,1
2,1,3,2,0,0.24894,12,1
2,1,3,5,1,0.66062,12,1
1,2,3,3,1,0.32018,12,1
1,2,3,1,0,0.24705,12,1
2,1,3,6,1,0.12794,12,1
1,1,3,3,0,0.28116,12,1
2,1,3,1,0,0.27542,12,1
1,1,3,3,0,0.084753,12,1
2,1,3,1,0,0.16556,12,1
1,1,3,7,1,0.047826,12,1
1,2,3,4,0,0.47871,12,1
2,1,3,6,1,0.14164,12,1
1,2,3,2,1,1.1025,12,1
1,2,3,2,0,0.15738,12,1
2,2,3,6,1,0.057563,12,1
2,2,3,6,1,0.13787,12,1
2,2,3,3,1,0.46902,12,1
1,2,3,3,0,0.51178,12,1
1,1,3,4,0,0.68093,12,1
1,1,3,3,0,0.22552,12,1
1,1,3,2,0,0.24799,12,1
2,2,3,1,0,0.28172,12,1
2,1,3,6,1,0.32722,12,1
1,1,3,6,1,0.17515,12,1
1,2,3,5,0,0.43288,12,1
1,2,3,6,1,0.18708,12,1
1,1,3,1,0,0.23508,12,1
1,2,3,5,0,0.29422,12,1
2,1,3,2,0,0.22542,12,1
2,2,3,6,0,0.36066,12,1
1,2,3,6,0,0.31212,12,1
2,2,3,2,0,0.36135,12,1
1,2,3,4,0,1.1514,12,1
1,2,3,6,0,0.54269,12,1
1,2,3,5,1,0.15432,12,1
2,1,3,7,1,0.16059,12,1
2,2,3,7,1,0.28799,12,1
1,2,3,5,0,0.87141,12,1
2,1,3,4,0,0.22701,12,1
1,2,3,7,1,0.36564,12,1
1,2,3,7,1,0.016884,12,1
1,2,3,2,0,0.20922,12,1
2,2,3,3,1,0.16491,12,1
1,1,3,5,0,0.46367,12,1
2,1,3,3,0,0.19761,12,1
1,1,3,2,0,0.025771,12,1
1,2,3,1,0,0.010154,12,1
1,2,3,2,0,0.042044,12,1
2,2,3,5,1,0.0066089,12,1
2,2,3,5,1,0.1599,12,1
2,1,3,2,0,0.021977,12,1
1,1,3,7,1,7.8125e-05,12,1
1,1,3,4,0,0.12992,12,1
2,1,3,4,0,0.33309,12,1
2,2,3,5,1,0.21529,12,1
2,2,3,5,1,0.26972,12,1
1,1,3,2,0,7.7101e-05,12,1
1,1,3,6,1,0.20412,12,1
2,2,3,7,1,0.084515,12,1
2,2,3,1,0,0.23437,12,1
2,1,3,6,1,0.22711,12,1
2,1,3,3,0,0.31641,12,1
2,1,3,4,0,0.22183,12,1
1,1,3,7,1,0.095561,12,1
2,2,3,5,1,0.21397,12,1
1,2,3,4,0,0.20496,12,1
2,1,3,7,0,0.21049,12,1
2,1,3,5,0,0.17981,12,1
2,1,3,5,0,0.10019,12,1
1,2,3,1,0,7.9662e-05,12,1
1,1,3,4,0,0.70931,12,1
1,1,3,2,0,0.19814,12,1
2,1,3,4,0,0.55057,12,1
1,1,3,2,0,0.16076,12,1
2,2,3,7,1,0.11405,12,1
2,1,3,5,0,0.25136,12,1
2,2,3,4,1,0.12416,12,1
2,2,3,5,1,0.046422,12,1
1,1,3,5,1,0.49103,12,1
2,1,3,7,1,7.915e-05,12,1
1,2,3,4,0,0.16336,12,1
2,1,3,3,0,0.18863,12,1
1,1,3,4,0,0.14476,12,1
1,1,3,6,1,0.08339,12,1
2,1,3,2,0,0.26257,12,1
1,2,3,1,0,0.041374,12,1
1,2,3,4,0,0.57815,12,1
2,2,3,3,0,0.31349,12,1
1,1,3,1,0,0.15018,12,1
1,2,3,7,1,0.69629,12,1
2,2,3,4,0,0.91491,12,1
1,2,3,1,0,0.28508,12,1
2,1,3,7,1,0.37621,12,1
1,2,3,1,0,0.26782,12,1
2,1,3,3,0,0.49322,12,1
1,1,3,1,0,0.22906,12,1
1,2,3,1,0,0.1903,12,1
2,2,3,2,0,0.12578,12,1
1,2,3,7,1,0.11572,12,1
2,2,3,2,0,0.20457,12,1
1,2,3,3,0,0.25483,12,1
2,2,3,1,0,0.10547,12,1
2,2,3,1,0,0.46586,12,1
2,1,3,2,0,0.21916,12,1
2,1,3,1,0,0.060526,12,1
1,2,3,5,0,0.35107,12,1
2,2,3,3,0,0.17499,12,1
2,1,3,3,0,0.1052,12,1
2,1,3,2,0,0.23356,12,1
1,1,3,1,0,0.16947,12,1
1,1,3,2,0,0.13789,12,1
1,1,3,6,1,0.59796,12,1
1,2,3,3,0,0.31037,12,1
1,1,3,5,1,0.52054,12,1
2,2,3,6,1,0.09128,12,1
2,2,3,2,0,0.55897,12,1
1,2,3,7,1,0.23126,12,1
1,1,3,1,0,0.27628,12,1
2,1,3,4,0,0.31627,12,1
2,1,3,7,1,0.12838,12,1
1,2,3,3,0,0.23835,12,1
2,2,3,4,0,0.31869,12,1
2,1,3,5,1,0.63142,15,2
1,1,3,2,0,0.27718,15,2
1,1,3,7,1,0.2252,15,2
1,1,3,3,0,0.54519,15,2
2,1,3,1,0,0.39912,15,2
2,2,3,4,1,0.82736,15,2
2,1,3,4,0,0.30334,15,2
2,2,3,2,0,0.25938,15,2
2,2,3,7,1,0.24938,15,2
2,2,3,1,0,0.16157,15,2
1,2,3,2,0,0.17348,15,2
2,1,3,7,1,0.20751,15,2
1,2,3,5,0,0.7277,15,2
2,1,3,6,1,0.6816,15,2
2,2,3,2,0,0.13163,15,2
2,2,3,7,1,0.2378,15,2
2,2,3,1,0,0.12986,15,2
1,1,3,7,1,0.097819,15,2
1,1,3,3,0,0.11391,15,2
1,2,3,5,1,0.39577,15,2
2,2,3,1,0,0.1521,15,2
1,1,3,4,1,1.5161,15,2
2,1,3,5,1,1.8881,15,2
2,1,3,7,1,0.27817,15,2
2,2,3,1,0,0.19241,15,2
2,2,3,4,1,0.58236,15,2
1,2,3,5,1,1.0704,15,2
2,1,3,1,0,0.63655,15,2
2,2,3,2,0,0.86264,15,2
2,2,3,7,1,0.83253,15,2
1,1,3,6,1,0.80867,15,2
1,2,3,7,1,0.54068,15,2
1,2,3,4,0,2.3309,15,2
2,2,3,3,0,0.86884,15,2
1,1,3,4,0,0.86285,15,2
2,2,3,3,0,0.67704,15,2
1,2,3,6,1,1.015,15,2
1,2,3,4,0,0.88128,15,2
2,1,3,2,0,0.79127,15,2
2,2,3,7,1,0.46129,15,2
1,1,3,6,0,0.52936,15,2
1,1,3,4,0,0.56331,15,2
2,2,3,7,1,0.4054,15,2
1,1,3,4,0,1.0035,15,2
1,1,3,2,0,0.64365,15,2
1,1,3,6,1,0.42565,15,2
2,1,3,3,0,0.45573,15,2
2,2,3,5,1,0.54833,15,2
1,1,3,5,1,0.5584,15,2
2,1,3,3,0,0.70042,15,2
2,1,3,3,0,0.88452,15,2
1,2,3,4,1,1.7985,15,2
1,2,3,6,1,0.81062,15,2
1,2,3,6,1,0.89065,15,2
2,1,3,6,1,1.2627,15,2
1,2,3,3,0,0.49087,15,2
1,1,3,3,0,0.51084,15,2
2,2,3,7,1,0.40886,15,2
2,2,3,2,0,1.401,15,2
1,1,3,2,0,0.70898,15,2
1,1,3,1,0,1.3391,15,2
1,2,3,1,0,1.5212,15,2
2,2,3,3,0,1.6512,15,2
2,2,3,2,0,0.86926,15,2
2,2,3,1,0,0.65129,15,2
2,1,3,1,0,0.63934,15,2
1,2,3,4,0,1.4154,15,2
1,1,3,1,0,0.56739,15,2
2,2,3,2,0,0.81753,15,2
1,1,3,5,1,0.51348,15,2
2,2,3,5,1,1.7796,15,2
2,1,3,3,0,0.70371,15,2
1,1,3,6,1,1.2056,15,2
1,1,3,7,1,0.77781,15,2
1,1,3,2,0,0.79993,15,2
1,2,3,4,0,0.89397,15,2
2,2,3,6,1,1.45,15,2
2,1,3,5,1,1.796,15,2
2,1,3,5,1,0.75812,15,2
1,1,3,6,1,1.2461,15,2
2,1,3,2,0,0.58225,15,2
1,2,3,2,0,0.5724,15,2
2,2,3,5,1,1.1965,15,2
1,2,3,6,1,0.56045,15,2
2,2,3,3,0,0.50857,15,2
1,1,3,4,0,0.74064,15,2
2,1,3,6,0,1.2547,15,2
1,2,3,4,0,0.77487,15,2
1,2,3,3,0,0.98289,15,2
1,1,3,5,1,1.0889,15,2
1,2,3,7,1,1.6071,15,2
1,2,3,5,1,0.54306,15,2
1,2,3,1,0,0.48917,15,2
2,2,3,4,1,0.7832,15,2
2,1,3,6,1,2.2712,15,2
1,2,3,1,0,0.57377,15,2
1,2,3,7,1,0.26773,15,2
1,2,3,6,1,0.52182,15,2
2,1,3,4,0,1.7198,15,2
1,2,3,5,1,0.62199,15,2
2,2,3,5,1,0.76198,15,2
2,1,3,7,1,0.39414,15,2
1,2,3,2,0,0.84418,15,2
1,2,3,5,1,0.47621,15,2
2,2,3,7,1,0.38229,15,2
2,1,3,3,0,0.45433,15,2
1,2,3,3,1,1.1884,15,2
1,1,3,5,1,0.51639,15,2
1,2,3,5,1,0.61241,15,2
2,2,3,6,1,1.3986,15,2
1,2,3,3,0,1.8207,15,2
1,1,3,1,0,0.35467,15,2
1,1,3,4,0,0.35482,15,2
2,1,3,4,0,0.56282,15,2
2,2,3,7,1,0.6789,15,2
2,2,3,2,0,0.43894,15,2
1,1,3,7,1,0.47102,15,2
1,1,3,2,0,0.59508,15,2
1,1,3,2,0,0.29507,15,2
1,1,3,6,0,1.5271,15,2
2,2,3,4,1,0.30515,15,2
1,1,3,2,0,0.55513,15,2
2,1,3,3,0,0.55116,15,2
2,1,3,3,0,0.63335,15,2
2,1,3,6,1,0.5914,15,2
1,1,3,4,0,0.66538,15,2
1,1,3,1,0,0.34346,15,2
2,1,3,4,0,0.99954,15,2
1,2,3,1,0,0.38953,15,2
1,2,3,2,0,0.66559,15,2
1,1,3,3,0,0.32363,15,2
1,2,3,6,1,0.38162,15,2
2,1,3,2,0,0.45174,15,2
2,1,3,3,0,0.32978,15,2
1,2,3,2,0,0.69388,15,2
2,1,3,6,0,0.55604,15,2
2,1,3,3,0,0.75605,15,2
1,2,3,3,0,2.152,15,2
2,1,3,7,1,0.34214,15,2
1,2,3,7,1,0.63025,15,2
1,2,3,2,0,0.46628,15,2
1,2,3,5,0,0.53248,15,2
2,1,3,2,0,0.30683,15,2
1,2,3,1,0,0.48491,15,2
1,2,3,3,0,0.5949,15,2
2,2,3,5,1,0.36695,15,2
2,1,3,5,0,0.48507,15,2
2,2,3,3,0,0.40923,15,2
2,1,3,2,0,0.59103,15,2
2,1,3,1,0,0.38717,15,2
2,2,3,4,1,0.57115,15,2
1,2,3,7,1,0.73516,15,2
1,1,3,1,0,0.41531,15,2
1,2,3,6,1,0.36928,15,2
1,2,3,2,0,0.47344,15,2
1,2,3,6,1,0.69142,15,2
1,1,3,4,1,1.5675,15,2
1,1,3,7,1,0.33556,15,2
2,2,3,1,0,0.48158,15,2
2,1,3,6,0,2.0398,15,2
1,2,3,1,0,0.41176,15,2
1,2,3,6,1,0.27378,15,2
2,1,3,2,0,0.61392,15,2
1,1,3,7,1,1.096,15,2
2,2,3,2,0,0.70801,15,2
1,1,3,7,1,0.46016,15,2
1,1,3,2,0,1.8882,15,2
1,2,3,6,1,0.40416,15,2
1,2,3,4,1,1.0824,15,2
2,2,3,3,0,1.6065,15,2
2,1,3,5,1,0.53452,15,2
2,2,3,1,0,0.43061,15,2
1,1,3,3,0,1.1987,15,2
2,1,3,2,0,0.90496,15,2
2,1,3,3,0,0.74063,15,2
1,1,3,1,0,0.43469,15,2
1,2,3,6,1,0.69886,15,2
2,2,3,1,0,1.0691,15,2
2,2,3,5,1,0.82301,15,2
1,2,3,1,0,0.31102,15,2
1,2,3,6,1,0.61325,15,2
2,1,3,6,1,0.95506,15,2
1,1,3,3,0,1.3952,15,2
2,1,3,1,0,0.76328,15,2
1,2,3,4,1,0.40529,15,2
1,2,3,4,1,0.75335,15,2
1,2,3,7,1,0.39337,15,2
2,1,3,5,1,1.0973,15,2
1,1,3,6,1,0.74378,15,2
1,2,3,5,1,0.39983,15,2
2,2,3,6,1,0.34392,15,2
2,2,3,6,1,0.56398,15,2
2,1,3,5,1,0.90598,15,2
2,2,3,7,1,0.37003,15,2
2,2,3,7,1,0.34612,15,2
2,2,3,6,1,0.61017,15,2
1,2,3,3,1,0.75021,15,2
1,1,3,5,1,0.33031,15,2
1,2,3,2,0,1.0324,15,2
2,2,3,5,1,0.40837,15,2
2,1,3,7,1,0.22249,15,2
1,2,3,5,1,0.28258,15,2
1,2,3,1,0,0.44263,15,2
2,2,3,4,1,0.29062,15,2
1,1,3,1,0,0.37271,15,2
1,1,3,7,1,0.24276,15,2
2,1,3,2,0,1.8868,15,2
1,1,3,6,1,0.38885,15,2
2,1,3,4,0,1.3168,15,2
1,1,3,1,0,0.50093,15,2
2,2,3,6,1,0.32301,15,2
1,2,3,3,0,0.77907,15,2
1,2,3,2,0,0.39315,15,2
2,1,3,2,0,0.42117,15,2
1,1,3,4,0,0.42923,15,2
2,1,3,5,1,0.95331,15,2
2,1,3,2,0,1.3713,15,2
2,2,3,7,1,0.36938,15,2
2,2,3,4,1,0.3254,15,2
2,2,3,2,0,0.64952,15,2
1,1,3,5,1,0.8875,15,2
2,1,3,4,0,0.31965,15,2
2,1,3,4,0,0.73767,15,2
2,2,3,4,1,0.37171,15,2
1,2,3,2,1,0.67773,15,2
2,1,3,4,1,0.42975,15,2
1,2,3,1,0,0.43982,15,2
1,1,3,6,1,0.25183,15,2
2,1,3,4,1,1.7459,15,2
1,1,3,3,0,0.798,15,2
1,1,3,5,0,1.32,15,2
2,2,3,3,0,0.49007,15,2
1,2,3,3,0,0.4941,15,2
2,1,3,3,0,0.51617,15,2
2,1,3,1,0,0.23612,15,2
1,1,3,3,0,2.0324,15,2
1,2,3,3,0,0.87428,15,2
1,1,3,5,0,0.53641,15,2
1,2,3,4,1,0.62036,15,2
2,2,3,4,1,0.28044,15,2
2,2,3,4,1,0.33521,15,2
2,1,3,6,1,0.50122,15,2
2,1,3,4,1,0.31933,15,2
1,2,3,1,0,0.32133,15,2
1,2,3,4,1,0.15338,15,2
1,1,3,5,1,0.42947,15,2
2,2,3,7,1,0.25943,15,2
2,1,3,6,1,0.53558,15,2
2,2,3,6,1,0.41154,15,2
2,1,3,5,1,0.53364,15,2
1,1,3,5,1,0.3197,15,2
1,1,3,3,1,1.4857,15,2
2,1,3,5,1,0.87379,15,2
2,2,3,1,0,0.36789,15,2
2,2,3,1,0,0.32185,15,2
1,2,3,1,0,0.38992,15,2
1,2,3,5,1,0.25195,15,2
1,1,3,4,0,0.67803,15,2
1,1,3,6,1,0.26803,15,2
2,1,3,1,0,0.44616,15,2
1,2,3,7,1,0.33415,15,2
2,1,3,7,1,0.43829,15,2
1,1,3,6,1,0.69432,15,2
2,2,3,5,1,2.4943,15,2
2,1,3,5,0,0.73442,15,2
2,1,3,1,0,0.37647,15,2
2,1,3,6,1,0.44254,15,2
2,2,3,4,0,0.84656,15,2
1,1,3,7,1,0.46462,15,2
2,1,3,7,1,2.6006,15,2
1,1,3,3,0,0.78471,15,2
1,2,3,3,0,0.67283,15,2
1,1,3,4,0,0.92096,15,2
1,2,3,2,0,0.7129,15,2
1,1,3,7,1,0.25506,15,2
2,1,3,7,1,0.63107,15,2
2,2,3,3,0,0.55318,15,2
2,1,3,1,0,0.29925,15,2
1,1,3,5,1,0.28121,15,2
1,1,3,2,0,0.33529,15,2
2,2,3,5,1,0.38935,15,2
2,2,3,2,0,0.19544,15,2
1,2,3,7,1,1.7734,15,2
2,1,3,6,1,0.93753,15,2
1,1,3,1,0,0.38167,15,2
1,2,3,4,0,1.1997,15,2
1,2,3,7,1,0.15567,15,2
2,1,3,7,1,0.29773,15,2
1,1,3,7,1,1.6557,15,2
2,2,3,2,0,1.0183,15,2
2,2,3,3,0,0.35836,15,2
1,2,3,7,1,0.28638,15,2
2,2,3,6,0,0.45445,15,2
2,1,3,1,0,0.29044,15,2
1,1,3,3,0,0.65854,15,2
1,1,3,1,0,0.30668,15,2
2,1,3,7,1,0.29465,15,2
2,1,3,7,1,0.45061,15,2
1,1,3,2,0,0.42893,15,2
2,1,3,7,1,0.27494,15,2
1,2,3,3,0,0.4029,15,2
2,2,3,1,0,0.27502,15,2
1,2,3,2,0,0.86507,15,2
2,2,3,5,1,0.339,15,2
1,1,3,7,1,0.26313,15,2
2,1,3,3,0,0.32725,15,2
2,2,3,5,1,0.41927,15,2
2,1,3,1,0,0.20727,15,2
2,2,3,2,0,0.1454,15,2
1,2,3,7,1,0.22339,15,2
1,1,3,1,0,0.097426,15,2
1,1,3,1,0,0.54345,15,2
1,1,3,4,0,0.58157,15,2
1,1,3,6,1,0.28953,15,2
2,2,3,6,1,1.1696,15,2
2,2,3,3,0,0.68158,15,2
2,1,3,1,0,0.38573,15,2
2,1,3,4,0,0.91173,15,2
2,2,3,1,0,1.7279,15,2
2,2,3,6,0,0.73793,15,2
2,2,3,6,1,0.27393,15,2
2,2,3,6,1,0.34199,15,2
1,2,3,5,1,0.71213,15,2
2,2,3,3,0,0.16813,15,2
1,1,3,2,0,0.46217,15,2
1,1,3,5,1,0.31819,15,2
2,1,3,4,0,0.51423,15,2
2,2,3,5,1,0.62429,15,2
2,1,3,2,0,0.39243,15,2
1,2,3,7,1,0.55854,15,2
2,2,3,4,0,0.61447,15,2
1,1,3,2,0,0.26663,15,2
1,1,3,3,0,0.16465,15,2
2,2,3,3,0,0.26666,15,2
2,1,3,2,0,1.4029,15,2
1,2,3,1,0,0.7868,15,2
2,1,3,4,1,0.26457,14,3
1,1,3,7,1,0.1863,14,3
1,1,3,1,0,0.17045,14,3
1,1,3,2,0,0.14047,14,3
1,2,3,6,1,0.15651,14,3
2,2,3,6,1,0.12456,14,3
1,2,3,7,1,0.17657,14,3
2,2,3,1,0,0.27864,14,3
1,2,3,2,0,0.17074,14,3
2,2,3,5,1,0.18075,14,3
2,2,3,3,1,0.23683,14,3
2,2,3,1,0,0.16082,14,3
1,1,3,4,0,0.34692,14,3
2,1,3,2,0,0.16092,14,3
1,2,3,4,1,0.18497,14,3
2,2,3,6,1,0.13302,14,3
1,2,3,4,1,0.12511,14,3
2,1,3,7,1,0.18508,14,3
1,1,3,5,0,0.16315,14,3
1,2,3,5,1,0.20117,14,3
1,2,3,3,0,0.11924,14,3
1,2,3,5,1,0.19325,14,3
1,1,3,3,0,0.13533,14,3
2,1,3,1,0,0.12331,14,3
1,2,3,5,1,0.20149,14,3
1,2,3,3,0,0.25947,14,3
2,1,3,7,1,0.24747,14,3
1,2,3,1,0,0.10559,14,3
1,2,3,3,0,0.14968,14,3
1,2,3,5,0,0.14372,14,3
1,1,3,7,0,0.11574,14,3
2,1,3,6,1,0.11975,14,3
1,2,3,5,0,0.25377,14,3
1,2,3,3,0,0.11987,14,3
1,1,3,1,0,0.14393,14,3
2,2,3,1,0,0.079982,14,3
1,1,3,5,0,0.146,14,3
1,1,3,3,0,0.072052,14,3
2,2,3,2,0,0.0721,14,3
2,2,3,7,1,0.13609,14,3
1,1,3,2,0,0.070194,14,3
2,2,3,3,0,0.1842,14,3
2,2,3,3,0,0.27625,14,3
2,2,3,5,1,0.21223,14,3
2,2,3,6,1,0.076293,14,3
2,1,3,5,0,0.33633,14,3
1,2,3,1,0,0.098414,14,3
1,2,3,7,1,0.090462,14,3
2,2,3,1,0,0.13947,14,3
2,1,3,2,0,0.2935,14,3
1,2,3,1,0,0.10355,14,3
1,2,3,5,1,0.14161,14,3
1,1,3,1,0,0.13967,14,3
2,2,3,7,1,0.16566,14,3
1,1,3,1,0,0.16576,14,3
2,1,3,1,0,0.20381,14,3
2,1,3,6,1,0.25181,14,3
1,2,3,2,0,0.20992,14,3
1,1,3,1,0,0.13396,14,3
2,2,3,4,1,0.12198,14,3
1,2,3,1,0,0.12605,14,3
1,1,3,1,0,0.32027,14,3
1,1,3,7,1,0.072096,14,3
2,2,3,6,1,0.21212,14,3
