motion,mIntv,position,soa,lenSeq,mi,resp,rt,lastIntv,sub
2,2,3,200,0,14.1666666666667,1,0.334670484099718,16,1
1,3,3,230,1,21.4285714285714,1,0.277191364809198,7,1
2,3,3,200,0,21.6666666666667,1,0.305729294441335,22,1
2,1,3,50,1,6.42857142857143,0,0.210752026452042,14,1
1,1,3,200,2,6.875,0,0.237636657268354,15,1
2,2,3,170,1,13.4285714285714,1,0.248345763742918,23,1
2,1,3,80,1,6.71428571428571,0,0.223252391790993,21,1
1,2,3,80,0,13.6666666666667,0,0.190090435911884,13,1
1,2,3,230,1,13.1428571428571,1,0.248856397874249,20,1
1,2,3,230,1,14,1,0.215542594965939,15,1
2,1,3,140,2,7,0,0.222406699475414,20,1
2,1,3,170,1,5.71428571428571,1,0.197340225560026,20,1
1,1,3,140,0,6.33333333333333,0,0.201227328309471,5,1
2,3,3,170,0,22.1666666666667,1,0.316707670750645,8,1
2,2,3,140,2,13.625,1,0.289374848345005,13,1
2,2,3,110,2,13.875,0,0.23282384853303,6,1
1,1,3,80,1,6.71428571428571,0,0.289823340681096,15,1
2,2,3,200,2,13.375,1,0.27448668546333,12,1
1,1,3,110,0,6.83333333333333,0,0.265514718477107,14,1
1,3,3,80,2,21,0,0.251968931152931,5,1
1,2,3,110,1,13.4285714285714,0,0.240742438782661,5,1
1,3,3,140,1,21,0,0.293256398557787,5,1
1,1,3,80,0,5.33333333333333,0,0.250294572546636,6,1
2,2,3,110,1,14.8571428571429,0,0.213028957468282,8,1
2,2,3,230,2,14,1,0.254324860819224,15,1
1,3,3,230,1,20.5714285714286,1,0.271370531945763,20,1
2,3,3,80,1,21.5714285714286,0,0.253190996736237,20,1
1,1,3,50,2,7.125,0,0.222157372908896,15,1
2,1,3,170,1,7.28571428571429,1,0.235068945506669,12,1
2,3,3,200,0,21.1666666666667,1,0.247673346661941,16,1
2,1,3,80,2,7.125,0,0.242609797850378,9,1
1,1,3,230,0,6.66666666666667,1,0.293617215700351,15,1
1,1,3,200,0,6.5,1,0.364483696450861,8,1
1,2,3,170,1,13.4285714285714,0,0.297156508603848,20,1
2,1,3,140,1,5.85714285714286,0,0.558164059739283,12,1
2,1,3,230,2,6.25,1,0.294898114864736,20,1
1,1,3,140,1,7.14285714285714,0,0.490617353086918,6,1
2,1,3,200,2,6.5,1,0.223429516583792,13,1
1,1,3,80,0,6.83333333333333,0,0.223507849831662,22,1
2,1,3,230,1,7.28571428571429,1,0.188420137386629,16,1
2,2,3,110,0,14.6666666666667,0,0.251977994907861,14,1
2,3,3,110,0,22.3333333333333,0,0.32061672049349,20,1
2,2,3,230,0,14.3333333333333,1,0.257350170024324,20,1
2,1,3,80,2,7.25,0,0.270281388903186,15,1
1,1,3,230,2,6.75,0,0.249088164590489,19,1
1,3,3,200,0,20.1666666666667,1,0.300090142683757,6,1
2,1,3,140,2,6.75,1,0.482919969583577,7,1
2,3,3,230,0,20.5,1,0.263474843560402,22,1
2,3,3,50,1,21.2857142857143,0,0.268039453529468,6,1
1,3,3,200,0,21.8333333333333,1,0.258584558705479,5,1
2,2,3,110,2,14.75,0,0.18323919584418,8,1
1,1,3,80,0,6.83333333333333,0,0.266281953486782,13,1
1,2,3,50,2,13.875,0,0.245027997129228,8,1
1,2,3,110,1,13.5714285714286,0,0.272603142461776,8,1
2,1,3,200,2,7.125,1,0.214355773141278,14,1
1,3,3,170,1,20.5714285714286,1,0.189943836913244,6,1
1,3,3,80,0,20.3333333333333,0,0.248643217306608,7,1
2,1,3,110,1,7.42857142857143,0,0.307528493019618,8,1
1,1,3,110,0,7,0,0.24509319526328,6,1
2,2,3,50,0,13.8333333333333,0,0.277975607046983,9,1
1,1,3,230,0,6.5,1,0.250959170212468,13,1
1,2,3,50,0,14.6666666666667,0,0.211825154730832,15,1
1,3,3,80,0,21.6666666666667,0,0.249552679209273,23,1
1,3,3,140,1,22.5714285714286,0,0.184067824541671,12,1
1,3,3,140,2,21.875,0,0.276498395447788,7,1
1,1,3,50,1,6.85714285714286,0,0.246505652329915,6,1
1,3,3,50,0,20.8333333333333,0,0.259208893901359,23,1
2,3,3,200,1,21.7142857142857,1,0.251154708224476,19,1
2,2,3,230,0,13.6666666666667,1,0.263948470805417,9,1
2,2,3,230,1,14.1428571428571,1,0.18261575161057,20,1
1,2,3,200,2,14.375,1,0.263344898412583,23,1
2,3,3,50,1,21.8571428571429,0,0.315933522325281,20,1
2,3,3,170,1,21.5714285714286,1,0.263215926932276,14,1
2,2,3,140,1,14.1428571428571,0,0.229963698159622,7,1
1,3,3,110,2,20.625,0,0.234405798943953,16,1
1,1,3,110,0,6.33333333333333,0,0.307432791647443,15,1
2,1,3,230,2,7.125,1,0.266269731891157,15,1
1,1,3,110,1,7.42857142857143,0,0.250504392269363,7,1
2,2,3,80,0,13.1666666666667,0,0.291894549648759,8,1
2,1,3,170,1,7.71428571428571,0,0.307681268604483,20,1
1,1,3,110,1,7.42857142857143,0,0.267519774439961,20,1
2,2,3,230,2,14.625,1,0.288083197484639,8,1
2,3,3,170,2,21,1,0.249417309341879,21,1
1,2,3,80,0,13.6666666666667,0,0.214266282189328,6,1
1,1,3,200,0,7,0,0.618168226106832,16,1
1,1,3,80,1,6.85714285714286,0,0.226983155106723,8,1
2,1,3,200,0,7,0,0.274545582953124,15,1
2,2,3,230,1,14.1428571428571,1,0.266206657780913,8,1
1,3,3,230,0,21.5,1,0.254747398711515,21,1
2,1,3,170,1,7.57142857142857,1,0.221611893508339,23,1
2,1,3,110,1,7.42857142857143,0,0.144628945848581,22,1
2,2,3,110,1,14.2857142857143,0,0.223421652056572,9,1
2,2,3,80,0,14.5,0,0.246266329351897,7,1
1,2,3,170,0,12.8333333333333,1,0.257057956972744,21,1
2,2,3,230,0,14,1,0.199867129748327,6,1
1,2,3,170,1,14.2857142857143,0,0.190629159788728,15,1
1,1,3,200,1,7.85714285714286,1,0.181790540147972,22,1
2,1,3,140,0,6.5,0,0.256893102646927,13,1
2,2,3,170,0,14.8333333333333,1,0.167643676628927,15,1
2,1,3,170,1,6.57142857142857,1,0.146681775431034,15,1
1,1,3,110,1,7.57142857142857,0,0.21009106782185,23,1
2,2,3,170,1,13.8571428571429,1,0.256817607696348,7,1
1,2,3,140,1,13.1428571428571,0,0.235607443823483,23,1
1,2,3,80,1,14.5714285714286,0,0.274310256147373,16,1
2,2,3,50,1,13.4285714285714,0,0.319171147451357,21,1
2,2,3,230,1,14,1,0.249891124553642,7,1
2,1,3,140,1,7.71428571428571,0,0.212820179081064,6,1
1,2,3,170,0,14.8333333333333,0,0.20954882144872,23,1
2,3,3,230,1,21,1,0.282087247312916,15,1
2,3,3,80,1,20.7142857142857,0,0.223403197484686,9,1
2,3,3,110,1,22,0,0.201994040771638,23,1
2,1,3,200,2,6.375,0,0.422850518617224,15,1
1,3,3,110,2,20.625,0,0.299679957963804,12,1
2,3,3,140,1,20.7142857142857,1,0.2082183968148,8,1
2,3,3,80,0,21.3333333333333,0,0.474885854992181,5,1
1,3,3,140,0,20.6666666666667,0,0.230955395499109,5,1
2,1,3,80,1,7.85714285714286,0,0.16788267254492,14,1
1,3,3,80,1,21.4285714285714,0,0.23654362707407,9,1
1,3,3,170,1,20.7142857142857,1,0.269075300490385,23,1
1,1,3,170,2,6.5,1,0.240000090565786,13,1
2,3,3,200,1,21.4285714285714,1,0.205401256984715,8,1
1,2,3,200,0,14.1666666666667,0,0.476779743681732,8,1
2,2,3,200,1,13.5714285714286,0,0.163419068368512,8,1
1,1,3,200,0,7.5,1,0.638364200543379,13,1
2,1,3,50,0,7.16666666666667,0,0.227856647699127,6,1
1,1,3,230,1,7.42857142857143,0,0.221708297876035,6,1
2,3,3,50,0,21.1666666666667,0,0.284357892722255,14,1
1,1,3,170,1,7.85714285714286,0,0.256965018711298,19,1
1,2,3,110,1,14.5714285714286,0,0.253741957246007,5,1
1,3,3,50,2,21,0,0.29825520035547,9,1
2,1,3,140,1,6.71428571428571,0,0.311153923548773,14,1
1,2,3,140,1,13.5714285714286,0,0.255842229626978,12,1
2,3,3,140,1,20.5714285714286,0,0.460401264161533,16,1
1,3,3,50,0,20.3333333333333,0,0.247077988414389,13,1
1,1,3,50,1,7.71428571428571,0,0.234072838468251,13,1
2,1,3,140,1,6,0,0.167077265255216,9,1
1,3,3,140,0,21.6666666666667,0,0.261751628646039,6,1
2,3,3,110,2,20.75,0,0.24824104372783,12,1
1,3,3,80,1,21.1428571428571,0,0.296751812511729,9,1
2,2,3,110,1,15,0,0.22931988961227,23,1
2,2,3,200,1,12.2857142857143,0,0.170085322875593,7,1
2,3,3,110,2,21,0,0.20829000085439,14,1
2,2,3,50,2,14.25,0,0.226981861895752,13,1
1,1,3,110,1,7.85714285714286,0,0.22193201209825,13,1
2,1,3,110,0,7.33333333333333,0,0.192992878795621,12,1
2,1,3,110,1,6.85714285714286,0,0.263948952000078,14,1
2,3,3,200,2,20.75,0,0.450377273799063,5,1
2,1,3,80,0,7.33333333333333,0,0.241280568684715,14,1
2,2,3,230,1,14,1,0.246018378701592,21,1
1,2,3,110,1,14,0,0.245147840945947,16,1
1,3,3,200,1,21.5714285714286,1,0.271603136993463,21,1
1,2,3,170,1,13.4285714285714,0,0.219324763418172,23,1
2,3,3,170,0,20.8333333333333,1,0.25798021940841,5,1
2,3,3,80,2,20.5,0,0.182445916166898,23,1
1,1,3,50,2,6.125,0,0.20236073751289,20,1
1,1,3,140,0,7.5,0,0.183405350899875,21,1
2,1,3,50,0,5.33333333333333,0,0.262436560550896,22,1
1,1,3,50,2,7.25,0,0.247360246749167,5,1
2,2,3,110,1,13.5714285714286,0,0.236135953589383,21,1
1,2,3,230,1,13.7142857142857,1,0.244857274482683,22,1
1,2,3,80,2,13.5,0,0.161563442183251,6,1
1,3,3,200,1,21.4285714285714,0,0.172150456759255,21,1
1,2,3,230,0,13.6666666666667,1,0.208988616735951,19,1
1,3,3,80,2,21.375,0,0.255485859776854,5,1
2,3,3,80,1,20.5714285714286,0,0.206050178226633,9,1
2,2,3,110,0,13.3333333333333,0,0.180894702072919,23,1
2,3,3,200,0,22.1666666666667,0,0.155538808291112,8,1
1,3,3,140,1,21.5714285714286,0,0.150094341176782,5,1
2,2,3,50,1,13.7142857142857,0,0.22962756856532,14,1
2,2,3,140,1,14.5714285714286,0,0.218360227268931,15,1
1,3,3,230,0,21.3333333333333,1,0.250948723022702,15,1
2,2,3,80,1,14,0,0.232292778660621,5,1
1,3,3,200,0,21.3333333333333,1,0.22885247654699,22,1
1,3,3,170,0,20,0,0.269476267322943,8,1
2,1,3,200,1,7,0,0.434415072879801,7,1
1,1,3,230,1,7.71428571428571,0,0.214836979203938,8,1
1,2,3,140,0,14.5,1,0.22560532150851,21,1
2,1,3,50,1,7.85714285714286,0,0.213110704191649,15,1
1,2,3,230,2,15,1,0.275721013995053,8,1
2,2,3,170,2,14.625,0,0.180869597238598,7,1
1,3,3,50,1,20.8571428571429,0,0.345661382751359,15,1
2,1,3,200,0,6.83333333333333,0,0.264603734044158,19,1
1,3,3,80,2,20.375,0,0.211073539755034,7,1
1,3,3,110,1,20.8571428571429,0,0.224584402863911,12,1
1,2,3,230,1,12.4285714285714,0,0.237408476956944,19,1
2,3,3,230,0,21.3333333333333,1,0.245983819141884,21,1
2,2,3,50,2,14,0,0.240666586695397,7,1
1,1,3,140,0,7.66666666666667,0,0.237646954084767,5,1
2,3,3,110,0,21.6666666666667,0,0.212269301276592,19,1
2,3,3,140,1,21.1428571428571,1,0.227527044308999,19,1
1,1,3,50,1,6.85714285714286,0,0.246563673894798,23,1
2,2,3,170,0,14,1,0.27393231147812,12,1
1,3,3,110,2,21.125,0,0.740835175065513,15,1
1,1,3,200,0,6.66666666666667,1,0.328346588404202,13,1
1,2,3,110,1,13.5714285714286,0,0.46566610276659,15,1
1,2,3,200,0,12.5,1,0.160418803848188,6,1
2,1,3,80,1,6.85714285714286,0,0.145425920951539,22,1
1,2,3,110,0,13.1666666666667,0,0.203706361135119,15,1
1,2,3,110,2,14.625,0,0.23435692759881,8,1
2,3,3,140,2,20.5,1,0.258797408451755,6,1
2,1,3,80,1,7.71428571428571,0,0.247115209582716,8,1
2,1,3,170,1,6.71428571428571,0,0.256033872968601,19,1
2,3,3,80,0,20.3333333333333,0,0.271645391910397,9,1
2,2,3,80,1,13.8571428571429,0,0.22246929239077,13,1
1,1,3,80,1,6.85714285714286,0,0.213487235351295,22,1
2,2,3,110,1,13.7142857142857,0,0.196991081150372,15,1
2,3,3,200,1,21.2857142857143,1,0.23350517523636,22,1
1,3,3,170,2,21,1,0.239956933408621,9,1
1,2,3,230,1,14,1,0.236041530390821,13,1
1,2,3,50,2,13.75,0,0.200768490285554,22,1
2,1,3,140,2,7,0,0.14247834350067,22,1
2,2,3,140,0,14,0,0.255321851301233,6,1
2,2,3,80,1,14.1428571428571,0,0.186107143076924,6,1
2,2,3,170,1,13.5714285714286,1,0.166846712803817,9,1
2,1,3,230,0,6,1,0.231827914423775,5,1
2,3,3,50,0,21,0,0.198529344337885,8,1
2,1,3,110,1,7,0,0.157459162693613,14,1
2,1,3,80,2,7.375,0,0.142407431178526,12,1
1,3,3,170,1,22.2857142857143,1,0.213419868081701,16,1
1,3,3,200,1,20.4285714285714,1,0.235733486782465,21,1
1,3,3,140,2,20.5,0,0.211250935219823,16,1
1,2,3,200,1,14.1428571428571,0,0.194029646793297,21,1
2,2,3,200,0,15.1666666666667,1,0.194756059192287,19,1
1,2,3,200,1,14,1,0.223457591292117,16,1
1,2,3,230,1,13.5714285714286,1,0.292204984193859,20,1
1,2,3,50,1,13.5714285714286,0,0.221747376155463,22,1
1,1,3,110,1,6.28571428571429,0,0.492711471437588,13,1
1,3,3,200,0,21.6666666666667,1,0.393262351292833,14,1
1,2,3,140,1,14.2857142857143,0,0.169954099553934,16,1
2,3,3,80,2,21,0,0.330423436373394,20,1
2,2,3,80,1,13.5714285714286,0,0.261239532133914,20,1
1,1,3,230,1,7,1,0.216658402966459,13,1
1,1,3,80,1,6.85714285714286,0,0.227595144648831,23,1
2,1,3,50,1,6.57142857142857,0,0.218607546350995,21,1
1,1,3,170,1,7.85714285714286,0,0.214533018232942,6,1
1,3,3,50,2,21.5,0,0.268949539481582,6,1
1,3,3,170,1,21.4285714285714,1,0.18385783940812,20,1
1,2,3,170,2,13.75,1,0.128505232651605,7,1
1,2,3,140,2,14.5,0,0.121267454076133,16,1
2,3,3,50,0,20,0,0.224037825737696,19,1
2,1,3,110,1,6.71428571428571,0,0.20301486167341,6,1
2,2,3,110,1,13.8571428571429,0,0.168466636250287,15,1
2,1,3,200,1,7.42857142857143,1,0.163448173134611,13,1
2,3,3,230,1,20.4285714285714,1,0.19398080552287,5,1
1,1,3,170,1,7,0,0.202973249602792,9,1
2,3,3,200,0,20.8333333333333,1,0.225630001538093,12,1
2,1,3,140,1,7,0,0.247574588951011,9,1
1,1,3,50,0,7.33333333333333,0,0.208508339228501,23,1
1,2,3,50,2,13.875,0,0.229222725859017,9,1
2,3,3,80,2,21.5,0,0.219699279574797,20,1
2,1,3,200,1,7.57142857142857,1,0.174570577057693,8,1
1,3,3,80,1,20.8571428571429,0,0.269161283983522,19,1
1,2,3,110,0,15,0,0.201971390782774,12,1
1,3,3,140,1,20.8571428571429,1,0.154522348216915,19,1
2,3,3,200,2,21.125,1,0.20900449992314,16,1
2,1,3,170,2,7.625,0,0.139422997214524,9,1
2,3,3,50,1,20.8571428571429,0,0.272676464516962,19,1
2,3,3,170,1,20.5714285714286,1,0.18720044770248,14,1
1,3,3,170,2,20.875,1,0.237714821346344,22,1
2,2,3,80,2,13.75,0,0.170386468105562,7,1
2,3,3,230,0,21,1,0.240966412398848,20,1
1,3,3,110,1,21.1428571428571,0,0.23750150920182,15,1
1,2,3,200,1,14.2857142857143,1,0.20627852394864,23,1
1,1,3,170,0,7.16666666666667,0,0.195269821090051,20,1
1,1,3,80,1,7.14285714285714,0,0.449942957912526,12,1
1,1,3,200,0,8,1,0.339317449804412,7,1
1,3,3,200,1,21,1,0.287764022487636,15,1
2,1,3,50,1,7.14285714285714,0,0.472718207822709,13,1
1,2,3,50,0,14.8333333333333,0,0.215513031561159,13,1
1,1,3,200,0,6.33333333333333,1,0.222589192597525,5,1
1,1,3,170,1,7.71428571428571,1,0.245482662292034,19,1
2,2,3,110,1,13.7142857142857,0,0.238296307650444,8,1
1,3,3,110,1,21.5714285714286,0,0.216825520411476,16,1
2,2,3,170,2,13.125,0,0.163564035816307,16,1
2,3,3,140,0,21,1,0.252188213120007,23,1
2,2,3,110,1,14.1428571428571,0,0.234988898002484,23,1
2,3,3,110,2,21.25,0,0.27132005536464,8,1
2,3,3,50,0,22,0,0.24395500042715,9,1
1,3,3,170,0,21.5,1,0.236757574545891,7,1
2,3,3,80,1,20.8571428571429,0,0.536326410348465,7,1
2,2,3,140,1,13.5714285714286,1,0.260877226294951,21,1
1,2,3,50,1,14.8571428571429,0,0.263632859657264,13,1
1,3,3,110,2,21,0,0.184115248543321,5,1
1,1,3,170,1,6.71428571428571,0,0.141032883238495,15,1
1,2,3,170,2,14.25,0,0.19971232788248,12,1
2,1,3,80,1,6.42857142857143,0,0.198673270449945,23,1
2,1,3,50,1,7.42857142857143,0,0.223665489995028,22,1
2,1,3,140,1,7.28571428571429,0,0.136583775055215,15,1
2,3,3,170,0,22,1,0.219184747013742,16,1
2,2,3,140,1,14.2857142857143,1,0.176000454879613,14,1
2,1,3,110,2,6.375,0,0.161007985509286,14,1
1,2,3,50,1,13.1428571428571,0,0.219797401958203,14,1
2,3,3,140,1,20.2857142857143,1,0.172373261222447,7,1
1,1,3,230,1,7.57142857142857,1,0.14730483621247,12,1
1,2,3,170,2,15,0,0.167965415491835,15,1
2,1,3,50,2,5.75,0,0.303841337981339,16,1
1,3,3,50,2,21,0,0.290380504092354,8,1
1,3,3,170,2,20.875,0,0.234775153534656,21,1
2,2,3,230,1,14.1428571428571,1,0.237447765759271,9,1
1,2,3,170,1,13.8571428571429,0,0.330117855128947,7,1
1,3,3,50,1,20.8571428571429,0,0.254643945592079,22,1
2,2,3,50,1,13,0,0.198117787460887,23,1
2,3,3,140,0,21.3333333333333,0,0.208830194630991,22,1
2,2,3,170,0,14.1666666666667,1,0.243625592522449,19,1
2,1,3,170,1,6.85714285714286,0,0.198018116231879,9,1
2,3,3,110,1,21.7142857142857,0,0.210641494506262,23,1
1,2,3,140,2,14.25,0,0.203292033628941,12,1
1,3,3,200,0,22,1,0.173885532373106,15,1
2,2,3,80,0,14.6666666666667,0,0.20069790878506,13,1
1,1,3,170,1,7.71428571428571,0,0.21162460552614,15,1
1,2,3,230,2,14,1,0.168201200936437,12,1
1,1,3,140,1,6.71428571428571,0,0.184329778712026,13,1
1,1,3,230,1,7.14285714285714,1,0.112398447736723,6,1
2,2,3,200,0,13.8333333333333,1,0.246022502691176,22,1
1,1,3,230,1,7,1,0.197509786572255,15,1
2,1,3,230,2,7.375,1,0.218736044155094,20,1
2,3,3,140,0,22.3333333333333,0,0.233394064352979,14,1
1,3,3,50,1,21.4285714285714,0,0.255957438184623,23,1
1,3,3,200,0,20.8333333333333,1,0.290657495600044,8,1
2,3,3,110,1,20.5714285714286,0,0.228133206883058,7,1
1,1,3,170,0,7.33333333333333,0,0.525029178585328,5,1
2,2,3,200,1,14.1428571428571,1,0.205629456092765,7,1
1,3,3,80,1,21,0,0.194168813588249,8,1
1,3,3,230,1,20.8571428571429,1,0.238643531039997,22,1
1,1,3,200,0,6.16666666666667,0,0.237671848396303,23,1
1,2,3,140,1,13.4285714285714,0,0.246917028759071,22,1
2,3,3,230,1,20.7142857142857,1,0.237417454247179,14,1
1,2,3,140,0,13.5,1,0.188297556774614,13,1
2,1,3,230,2,7.5,1,0.195136195553687,21,1
2,1,3,230,1,7.57142857142857,1,0.132091851813811,5,1
2,2,3,140,1,14.5714285714286,0,0.237432690828882,20,1
2,3,3,200,1,21.2857142857143,1,0.229988133832194,12,1
2,2,3,80,2,14.5,0,0.19059009654643,5,1
1,3,3,230,2,22.375,1,0.272978278908568,20,1
2,1,3,110,0,7.16666666666667,0,0.241979861246364,9,1
2,2,3,230,1,13.2857142857143,1,0.200741915551589,22,1
2,3,3,230,1,21.2857142857143,1,0.173974271458064,8,1
1,2,3,140,0,14.3333333333333,0,0.206757312759464,5,1
1,1,3,140,2,7.25,0,0.271409249329281,5,1
2,2,3,230,1,14.7142857142857,1,0.242089855607446,12,1
1,3,3,110,1,21,0,0.300656215717481,22,1
1,1,3,200,1,6.85714285714286,0,0.207553457049698,6,1
1,2,3,230,1,13.8571428571429,0,0.242206244595991,19,1
1,3,3,230,0,20.5,1,0.288851883597317,16,1
1,3,3,140,2,19.875,0,0.208703087780577,21,1
2,3,3,140,2,20.75,0,0.269130307069418,22,1
1,3,3,230,1,20.5714285714286,1,0.163578332564384,15,1
1,1,3,170,1,7.14285714285714,0,0.148607347789493,13,1
2,1,3,230,2,7.75,1,0.153122357102575,8,1
2,2,3,50,1,14.7142857142857,0,0.249898966524825,20,1
2,3,3,80,1,20.4285714285714,0,0.330553825122706,20,1
2,1,3,80,1,7.57142857142857,0,0.264687555920091,22,1
1,1,3,50,1,7.85714285714286,0,0.351639182857525,22,1
1,2,3,80,1,14.1428571428571,0,0.26637656841126,14,1
1,3,3,80,2,20.875,0,0.244850778353111,23,1
1,1,3,170,0,7.33333333333333,1,0.279798707472537,20,1
2,3,3,200,1,21.4285714285714,1,0.212238042412082,15,1
2,1,3,230,1,6.57142857142857,1,0.175167611968391,6,1
1,1,3,110,1,7.57142857142857,0,0.248841901881406,19,1
2,2,3,200,0,14,1,0.263602367697104,6,1
2,1,3,140,0,8,0,0.254542169135902,14,1
1,3,3,50,1,21,0,0.209131257155377,8,1
2,1,3,230,1,6.14285714285714,1,0.197577901949671,21,1
2,2,3,200,1,14.4285714285714,0,0.141297675706028,6,1
2,1,3,110,1,7,0,0.162285659165036,14,1
1,2,3,80,1,14,0,0.133058666119723,8,1
2,1,3,200,0,7.5,1,0.148101345158011,8,1
1,2,3,170,1,14.5714285714286,0,0.222101140787117,12,1
2,2,3,50,1,15.2857142857143,0,0.304436666154061,21,1
2,2,3,170,1,12.5714285714286,1,0.249176775858132,13,1
2,3,3,170,0,21.3333333333333,1,0.675712148801267,19,1
1,2,3,50,0,14,0,0.398445401821618,14,1
1,2,3,230,1,14.5714285714286,1,0.225011425642151,22,1
1,1,3,110,1,7.42857142857143,0,0.183910270842944,22,1
2,1,3,170,1,7.85714285714286,1,0.296896452897272,6,1
2,3,3,50,0,21,0,0.19161090992975,12,1
1,2,3,110,0,13.8333333333333,0,0.226884329727682,22,1
1,2,3,200,1,14.2857142857143,1,0.137615592009524,23,1
2,2,3,170,2,14,0,0.200265269561214,8,1
2,3,3,110,0,20.8333333333333,0,0.225941139078259,19,1
2,3,3,230,1,20.7142857142857,1,0.184425863536262,12,1
2,3,3,230,0,21.1666666666667,1,0.245106623605352,16,1
2,3,3,80,1,20.8571428571429,0,0.225540536901235,22,1
2,1,3,110,1,6.42857142857143,0,0.220570915055987,8,1
1,3,3,110,1,21.1428571428571,0,0.210088259599161,12,1
1,1,3,140,0,6.33333333333333,0,0.287134318962444,7,1
1,2,3,80,1,15,0,0.216546844722416,5,1
2,1,3,110,1,7.42857142857143,0,0.169585632166218,5,1
2,1,3,140,2,6.375,0,0.185238432357892,20,1
2,1,3,80,2,6.375,0,0.261257877684784,16,1
2,3,3,230,1,20.8571428571429,1,0.258591885648002,5,1
1,2,3,50,1,14.8571428571429,0,0.193390394559174,13,1
2,1,3,50,2,8,0,0.184348721997139,22,1
2,2,3,50,2,13.75,0,0.137050470087615,7,1
1,3,3,110,1,19.4285714285714,0,0.225763837596787,14,1
2,2,3,140,1,14.2857142857143,1,0.303302106593947,13,1
1,3,3,170,0,22,1,0.319167489619304,7,1
1,3,3,200,2,21.125,1,0.238408606483063,22,1
1,2,3,80,0,13.8333333333333,0,0.265265621229901,21,1
1,1,3,200,2,7.5,0,0.16151216486378,13,1
1,3,3,80,1,20.7142857142857,0,0.218132960475941,14,1
1,3,3,170,1,21.7142857142857,0,0.175147954409567,22,1
2,1,3,50,1,6.85714285714286,0,0.252225516993803,22,1
2,1,3,170,0,6,1,0.259180213940454,13,1
1,1,3,140,2,6.75,0,0.266056675381606,20,1
2,3,3,170,1,21.1428571428571,0,0.264630511781888,16,1
1,3,3,230,1,20.8571428571429,1,0.217133819654464,6,1
1,1,3,80,1,7.28571428571429,0,0.248078020198136,21,1
1,2,3,80,0,13.8333333333333,0,0.314967050118867,8,1
2,2,3,80,0,13.5,0,0.212701684865351,23,1
1,1,3,140,1,7,0,0.227620253242549,16,1
2,2,3,140,0,14.5,1,0.28045606841988,22,1
2,1,3,50,1,6.85714285714286,0,0.203463478067988,12,1
1,2,3,80,2,15.125,0,0.216098961398529,8,1
2,2,3,200,1,13.5714285714286,0,0.384873096153569,15,1
1,2,3,200,1,14,1,0.165471747577612,5,1
1,3,3,230,1,20.8571428571429,1,0.238026639326108,12,1
2,2,3,140,2,14.625,1,0.170658403308153,19,1
1,2,3,110,2,13.375,0,0.211483589138879,9,1
1,1,3,50,1,7.85714285714286,0,0.230496519881854,12,1
1,2,3,200,1,13.7142857142857,1,0.265189051110156,14,1
1,1,3,50,2,6.625,0,0.250885344406015,21,1
1,3,3,110,1,20.2857142857143,0,0.170581735445467,7,1
2,3,3,110,2,21.5,0,0.307146755182202,22,1
2,2,3,170,2,13.125,1,0.177748601698568,5,1
2,1,3,50,0,7.33333333333333,0,0.222802429555031,23,1
2,1,3,170,1,6.85714285714286,0,0.355711282445554,23,1
2,3,3,200,2,19.875,1,0.206562947659677,21,1
